date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:32	68452/68452	---M--	200	added ('OK')	image/jpeg	etag:%2210b64-58f22d8424898%22	http://webdesign-finder.com/html/nafta/images/steps/03.jpg	webdesign-finder.com/html/nafta/images/steps/03.jpg	(from http://webdesign-finder.com/html/nafta/our-history.html)
14:39:34	29865/29865	---M--	200	added ('OK')	image/jpeg	etag:%2274a9-58f22d8418d18%22	http://webdesign-finder.com/html/nafta/images/team/02.jpg	webdesign-finder.com/html/nafta/images/team/02.jpg	(from http://webdesign-finder.com/html/nafta/shortcodes_bootstrap.html)
14:39:36	57580/57580	---M--	200	added ('OK')	image/jpeg	etag:%22e0ec-58f22d84267d8%22	http://webdesign-finder.com/html/nafta/images/steps/04.jpg	webdesign-finder.com/html/nafta/images/steps/04.jpg	(from http://webdesign-finder.com/html/nafta/our-history.html)
14:39:40	24322/24322	---M--	200	added ('OK')	image/jpeg	etag:%225f02-58f22d8418d18%22	http://webdesign-finder.com/html/nafta/images/team/03.jpg	webdesign-finder.com/html/nafta/images/team/03.jpg	(from http://webdesign-finder.com/html/nafta/shortcodes_bootstrap.html)
14:39:40	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/html/nafta/gallery-regular.html	webdesign-finder.com/html/nafta/gallery-regular.html	(from http://webdesign-finder.com/html/nafta/shortcodes_widgets_default.html)
14:39:42	19810/19810	---M--	200	added ('OK')	image/jpeg	etag:%224d62-58f22d84d54b9%22	http://webdesign-finder.com/html/nafta/images/team/04.jpg	webdesign-finder.com/html/nafta/images/team/04.jpg	(from http://webdesign-finder.com/html/nafta/shortcodes_bootstrap.html)
14:39:42	80303/80303	---M--	200	added ('OK')	image/jpeg	etag:%22139af-58f22d8427778%22	http://webdesign-finder.com/html/nafta/images/steps/05.jpg	webdesign-finder.com/html/nafta/images/steps/05.jpg	(from http://webdesign-finder.com/html/nafta/our-history.html)
14:39:46	9815/9815	---M--	200	added ('OK')	image/jpeg	etag:%222657-58f22d8314137%22	http://webdesign-finder.com/html/nafta/images/shop/01.jpg	webdesign-finder.com/html/nafta/images/shop/01.jpg	(from http://webdesign-finder.com/html/nafta/shortcodes_widgets_shop.html)
14:39:48	6552/6552	---M--	200	added ('OK')	image/jpeg	etag:%221998-58f22d83150d7%22	http://webdesign-finder.com/html/nafta/images/shop/02.jpg	webdesign-finder.com/html/nafta/images/shop/02.jpg	(from http://webdesign-finder.com/html/nafta/shortcodes_widgets_shop.html)
14:39:48	66538/66538	---M--	200	added ('OK')	image/jpeg	etag:%22103ea-58f22d83661b7%22	http://webdesign-finder.com/html/nafta/images/shop/26.jpg	webdesign-finder.com/html/nafta/images/shop/26.jpg	(from http://webdesign-finder.com/html/nafta/shortcodes_widgets_shop.html)
14:39:50	10538/10538	---M--	200	added ('OK')	image/jpeg	etag:%22292a-58f22d83150d7%22	http://webdesign-finder.com/html/nafta/images/shop/03.jpg	webdesign-finder.com/html/nafta/images/shop/03.jpg	(from http://webdesign-finder.com/html/nafta/shortcodes_widgets_shop.html)
14:39:50	7944/7944	---M--	200	added ('OK')	image/jpeg	etag:%221f08-58f22d83150d7%22	http://webdesign-finder.com/html/nafta/images/shop/04.jpg	webdesign-finder.com/html/nafta/images/shop/04.jpg	(from http://webdesign-finder.com/html/nafta/shortcodes_widgets_shop.html)
14:39:50	5852/5852	---M--	200	added ('OK')	image/jpeg	etag:%2216dc-58f22d8314137%22	http://webdesign-finder.com/html/nafta/images/shop/05.jpg	webdesign-finder.com/html/nafta/images/shop/05.jpg	(from http://webdesign-finder.com/html/nafta/shortcodes_widgets_shop.html)
14:39:52	9894/9894	---M--	200	added ('OK')	image/jpeg	etag:%2226a6-58f22d8314137%22	http://webdesign-finder.com/html/nafta/images/shop/06.jpg	webdesign-finder.com/html/nafta/images/shop/06.jpg	(from http://webdesign-finder.com/html/nafta/shortcodes_widgets_shop.html)
14:39:55	39390/39390	---M--	200	added ('OK')	image/jpeg	etag:%2299de-58f22d81e45d5%22	http://webdesign-finder.com/html/nafta/images/services/service-single2.jpg	webdesign-finder.com/html/nafta/images/services/service-single2.jpg	(from http://webdesign-finder.com/html/nafta/service-single.html)
14:40:03	54173/54173	---M--	200	added ('OK')	image/jpeg	etag:%22d39d-58f22d81febb5%22	http://webdesign-finder.com/html/nafta/images/services/service-single3.jpg	webdesign-finder.com/html/nafta/images/services/service-single3.jpg	(from http://webdesign-finder.com/html/nafta/service-single2.html)
14:40:04	55868/55868	---M--	200	added ('OK')	image/jpeg	etag:%22da3c-58f22d81febb5%22	http://webdesign-finder.com/html/nafta/images/services/service-single4.jpg	webdesign-finder.com/html/nafta/images/services/service-single4.jpg	(from http://webdesign-finder.com/html/nafta/service-single2.html)
14:40:06	52651/52651	---M--	200	added ('OK')	image/jpeg	etag:%22cdab-58f22d81f3035%22	http://webdesign-finder.com/html/nafta/images/services/service-single5.jpg	webdesign-finder.com/html/nafta/images/services/service-single5.jpg	(from http://webdesign-finder.com/html/nafta/service-single2.html)
14:40:06	42486/42486	---M--	200	added ('OK')	image/jpeg	etag:%22a5f6-58f22d81fdc15%22	http://webdesign-finder.com/html/nafta/images/services/service-single6.jpg	webdesign-finder.com/html/nafta/images/services/service-single6.jpg	(from http://webdesign-finder.com/html/nafta/service-single2.html)
14:40:12	50417/50417	---M--	200	added ('OK')	image/jpeg	etag:%22c4f1-58f22d82039d5%22	http://webdesign-finder.com/html/nafta/images/services/service-single7.jpg	webdesign-finder.com/html/nafta/images/services/service-single7.jpg	(from http://webdesign-finder.com/html/nafta/service-single2.html)
14:40:15	5167/5167	---M--	200	added ('OK')	image/jpeg	etag:%22142f-58f22d849bad9%22	http://webdesign-finder.com/html/nafta/images/team/testimonial1.jpg	webdesign-finder.com/html/nafta/images/team/testimonial1.jpg	(from http://webdesign-finder.com/html/nafta/team.html)
14:40:17	5989/5989	---M--	200	added ('OK')	image/jpeg	etag:%221765-58f22d84c79f9%22	http://webdesign-finder.com/html/nafta/images/team/testimonial3.jpg	webdesign-finder.com/html/nafta/images/team/testimonial3.jpg	(from http://webdesign-finder.com/html/nafta/team.html)
14:40:24	30476/30476	---M--	200	added ('OK')	image/jpeg	etag:%22770c-58f22d848efb9%22	http://webdesign-finder.com/html/nafta/images/team/team-single.jpg	webdesign-finder.com/html/nafta/images/team/team-single.jpg	(from http://webdesign-finder.com/html/nafta/team-single.html)
14:40:27	6005/6005	---M--	200	added ('OK')	image/png	etag:%221775-58f22d874d21d%22	http://webdesign-finder.com/html/nafta/img/404.png	webdesign-finder.com/html/nafta/img/404.png	(from http://webdesign-finder.com/html/nafta/404.html)
14:40:28	90/90	---M--	200	added ('OK')	image/gif	etag:%225a-58f22d7fbc9b2%22	http://webdesign-finder.com/html/nafta/images/flags/us.gif	webdesign-finder.com/html/nafta/images/flags/us.gif	(from http://webdesign-finder.com/html/nafta/header5.html)
14:40:30	62/62	---M--	200	added ('OK')	image/gif	etag:%223e-58f22d7f21551%22	http://webdesign-finder.com/html/nafta/images/flags/de.gif	webdesign-finder.com/html/nafta/images/flags/de.gif	(from http://webdesign-finder.com/html/nafta/header5.html)
14:40:32	74/74	---M--	200	added ('OK')	image/gif	etag:%224a-58f22d7f52291%22	http://webdesign-finder.com/html/nafta/images/flags/fr.gif	webdesign-finder.com/html/nafta/images/flags/fr.gif	(from http://webdesign-finder.com/html/nafta/header5.html)
14:40:34	74/74	---M--	200	added ('OK')	image/gif	etag:%224a-58f22d7ff34b2%22	http://webdesign-finder.com/html/nafta/images/flags/it.gif	webdesign-finder.com/html/nafta/images/flags/it.gif	(from http://webdesign-finder.com/html/nafta/header5.html)
14:40:39	18080/18080	---M--	200	added ('OK')	image/jpeg	etag:%2246a0-58f22d7c8368d%22	http://webdesign-finder.com/html/nafta/images/toplogo-image.jpg	webdesign-finder.com/html/nafta/images/toplogo-image.jpg	(from http://webdesign-finder.com/html/nafta/header6.html)
14:40:59	270885/270885	---M--	200	added ('OK')	image/jpeg	etag:%2242225-58f22d8635d5b%22	http://webdesign-finder.com/html/nafta/images/gallery/full/09.jpg	webdesign-finder.com/html/nafta/images/gallery/full/09.jpg	(from http://webdesign-finder.com/html/nafta/gallery-image.html)
14:41:03	136622/136622	---M--	200	added ('OK')	image/jpeg	etag:%22215ae-58f22d7e6f990%22	http://webdesign-finder.com/html/nafta/images/blog/02.jpg	webdesign-finder.com/html/nafta/images/blog/02.jpg	(from http://webdesign-finder.com/html/nafta/blog-right.html)
14:41:07	333655/333655	---M--	200	added ('OK')	image/jpeg	etag:%2251757-58f22d864c4bb%22	http://webdesign-finder.com/html/nafta/images/gallery/full/08.jpg	webdesign-finder.com/html/nafta/images/gallery/full/08.jpg	(from http://webdesign-finder.com/html/nafta/gallery-image.html)
14:41:16	405401/405401	---M--	200	added ('OK')	image/jpeg	etag:%2262f99-58f22d864863b%22	http://webdesign-finder.com/html/nafta/images/gallery/full/07.jpg	webdesign-finder.com/html/nafta/images/gallery/full/07.jpg	(from http://webdesign-finder.com/html/nafta/gallery-image.html)
14:41:18	105992/105992	---M--	200	added ('OK')	image/jpeg	etag:%2219e08-58f22d7e78630%22	http://webdesign-finder.com/html/nafta/images/blog/03.jpg	webdesign-finder.com/html/nafta/images/blog/03.jpg	(from http://webdesign-finder.com/html/nafta/blog-right.html)
14:41:22	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/html/nafta/cart.html	webdesign-finder.com/html/nafta/cart.ed.delayed	(from http://webdesign-finder.com/html/nafta/shop-right.html)
14:41:26	11945/11945	---M--	200	added ('OK')	image/jpeg	etag:%222ea9-58f22d8317017%22	http://webdesign-finder.com/html/nafta/images/shop/07.jpg	webdesign-finder.com/html/nafta/images/shop/07.jpg	(from http://webdesign-finder.com/html/nafta/shop-right.html)
14:41:29	4620/4620	---M--	200	added ('OK')	image/jpeg	etag:%22120c-58f22d8317017%22	http://webdesign-finder.com/html/nafta/images/shop/08.jpg	webdesign-finder.com/html/nafta/images/shop/08.jpg	(from http://webdesign-finder.com/html/nafta/shop-right.html)
14:41:32	8559/8559	---M--	200	added ('OK')	image/jpeg	etag:%22216f-58f22d8317017%22	http://webdesign-finder.com/html/nafta/images/shop/09.jpg	webdesign-finder.com/html/nafta/images/shop/09.jpg	(from http://webdesign-finder.com/html/nafta/shop-right.html)
14:41:36	8951/8951	---M--	200	added ('OK')	image/jpeg	etag:%2222f7-58f22d8317fb7%22	http://webdesign-finder.com/html/nafta/images/shop/10.jpg	webdesign-finder.com/html/nafta/images/shop/10.jpg	(from http://webdesign-finder.com/html/nafta/shop-right.html)
14:41:38	192153/192153	---M--	200	added ('OK')	image/jpeg	etag:%222ee99-58f22d7e88030%22	http://webdesign-finder.com/html/nafta/images/blog/04.jpg	webdesign-finder.com/html/nafta/images/blog/04.jpg	(from http://webdesign-finder.com/html/nafta/blog-right.html)
14:41:41	178089/178089	---M--	200	added ('OK')	image/jpeg	etag:%222b7a9-58f22d7e747b0%22	http://webdesign-finder.com/html/nafta/images/blog/05.jpg	webdesign-finder.com/html/nafta/images/blog/05.jpg	(from http://webdesign-finder.com/html/nafta/blog-right.html)
14:41:41	11035/11035	---M--	200	added ('OK')	image/jpeg	etag:%222b1b-58f22d8346db7%22	http://webdesign-finder.com/html/nafta/images/shop/11.jpg	webdesign-finder.com/html/nafta/images/shop/11.jpg	(from http://webdesign-finder.com/html/nafta/shop-right.html)
14:41:42	7178/7178	---M--	200	added ('OK')	image/jpeg	etag:%221c0a-58f22d834db17%22	http://webdesign-finder.com/html/nafta/images/shop/12.jpg	webdesign-finder.com/html/nafta/images/shop/12.jpg	(from http://webdesign-finder.com/html/nafta/shop-right.html)
14:41:42	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/html/nafta/shop-account-address.html	webdesign-finder.com/html/nafta/shop-account-address.html	(from http://webdesign-finder.com/html/nafta/shop-account-dashboard.html)
14:41:44	165437/165437	---M--	200	added ('OK')	image/jpeg	etag:%222863d-58f22d7e75750%22	http://webdesign-finder.com/html/nafta/images/blog/06.jpg	webdesign-finder.com/html/nafta/images/blog/06.jpg	(from http://webdesign-finder.com/html/nafta/blog-right.html)
14:41:44	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/html/nafta/shop-@@type.html	webdesign-finder.com/html/nafta/shop-@@type.html	(from http://webdesign-finder.com/html/nafta/shop-full.html)
14:41:44	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/html/nafta/shop-product-@@type.html	webdesign-finder.com/html/nafta/shop-product-@@type.html	(from http://webdesign-finder.com/html/nafta/shop-cart.html)
14:41:46	1579/1579	---M--	200	added ('OK')	image/png	etag:%2262b-58f22d7c1cded%22	http://webdesign-finder.com/html/nafta/images/map_marker_icon.png	webdesign-finder.com/html/nafta/images/map_marker_icon.png	(from http://webdesign-finder.com/html/nafta/contact.html)
14:41:46	1912/1912	---M--	200	added ('OK')	image/png	etag:%22778-58f22d7c1cded%22	http://webdesign-finder.com/html/nafta/images/map_marker_icon2.png	webdesign-finder.com/html/nafta/images/map_marker_icon2.png	(from http://webdesign-finder.com/html/nafta/contact3.html)
14:41:47	1923/1923	---M--	200	added ('OK')	image/png	etag:%22783-58f22d7c6decd%22	http://webdesign-finder.com/html/nafta/images/map_marker_icon3.png	webdesign-finder.com/html/nafta/images/map_marker_icon3.png	(from http://webdesign-finder.com/html/nafta/contact3.html)
14:41:48	1860/1860	---M--	200	added ('OK')	image/png	etag:%22744-58f22d7c95f6d%22	http://webdesign-finder.com/html/nafta/images/map_marker_icon4.png	webdesign-finder.com/html/nafta/images/map_marker_icon4.png	(from http://webdesign-finder.com/html/nafta/contact3.html)
